status_id,resident_id,status,updated_at
34736,34735,Deceased,"2025-05-02 22:35:57"
34737,34737,Deceased,"2025-05-02 22:35:57"
34738,34738,Transferred,"2025-05-02 22:35:57"
34739,34739,Active,"2025-05-02 22:35:57"
34740,34740,Deceased,"2025-05-02 22:35:57"
34741,34741,"Moved Out","2025-05-02 22:35:57"
34742,34742,Active,"2025-05-02 22:35:57"
34743,34743,Deceased,"2025-05-02 22:35:57"
34744,34744,"Moved Out","2025-05-02 22:35:57"
34745,34745,Deceased,"2025-05-02 22:35:57"
34746,34746,Deceased,"2025-05-02 22:35:57"
34747,34747,Active,"2025-05-02 22:35:57"
34748,34748,"Moved Out","2025-05-02 22:35:57"
34749,34749,Active,"2025-05-02 22:35:57"
34750,34750,Active,"2025-05-02 22:35:57"
34751,34751,Deceased,"2025-05-02 22:35:57"
34752,34752,Transferred,"2025-05-02 22:35:57"
34753,34753,Transferred,"2025-05-02 22:35:57"
34754,34754,Deceased,"2025-05-02 22:35:57"
34755,34755,Active,"2025-05-02 22:35:57"
34756,34756,Active,"2025-05-02 22:35:57"
34757,34757,Transferred,"2025-05-02 22:35:57"
34758,34758,Deceased,"2025-05-02 22:35:57"
34759,34759,Active,"2025-05-02 22:35:57"
34760,34760,Active,"2025-05-02 22:35:57"
34761,34761,"Moved Out","2025-05-02 22:35:57"
34762,34762,Transferred,"2025-05-02 22:35:57"
34763,34763,Active,"2025-05-02 22:35:57"
34764,34764,Active,"2025-05-02 22:35:57"
34765,34765,"Moved Out","2025-05-02 22:35:57"
34766,34766,Active,"2025-05-02 22:35:57"
34767,34767,"Moved Out","2025-05-02 22:35:57"
34768,34768,"Moved Out","2025-05-02 22:35:57"
34769,34769,Active,"2025-05-02 22:35:57"
34770,34770,"Moved Out","2025-05-02 22:35:57"
34771,34771,Deceased,"2025-05-02 22:35:57"
34772,34772,Active,"2025-05-02 22:35:57"
34773,34773,"Moved Out","2025-05-02 22:35:57"
34774,34774,Deceased,"2025-05-02 22:35:57"
34775,34775,Deceased,"2025-05-02 22:35:57"
34776,34777,Active,"2025-05-02 22:35:57"
34777,34778,"Moved Out","2025-05-02 22:35:57"
34778,34776,Transferred,"2025-05-02 22:35:57"
34779,34779,"Moved Out","2025-05-02 22:35:57"
34780,34780,Active,"2025-05-02 22:35:57"
34781,34781,Deceased,"2025-05-02 22:35:57"
34782,34782,Deceased,"2025-05-02 22:35:57"
34783,34783,Active,"2025-05-02 22:35:57"
34784,34784,"Moved Out","2025-05-02 22:35:57"
34785,34785,Deceased,"2025-05-02 22:35:57"
34786,34786,Active,"2025-05-02 22:35:57"
34787,34787,"Moved Out","2025-05-02 22:35:57"
34788,34788,Deceased,"2025-05-02 22:35:57"
34789,34789,Active,"2025-05-02 22:35:57"
34790,34790,Active,"2025-05-02 22:35:57"
34791,34791,Transferred,"2025-05-02 22:35:57"
34792,34792,Transferred,"2025-05-02 22:35:57"
34793,34793,"Moved Out","2025-05-02 22:35:57"
34794,34794,Active,"2025-05-02 22:35:57"
34795,34795,Transferred,"2025-05-02 22:35:57"
34796,34796,Deceased,"2025-05-02 22:35:57"
34797,34797,Deceased,"2025-05-02 22:35:57"
34798,34798,Deceased,"2025-05-02 22:35:57"
34799,34799,Transferred,"2025-05-02 22:35:57"
34800,34800,Transferred,"2025-05-02 22:35:57"
34801,34801,Transferred,"2025-05-02 22:35:57"
34802,34802,"Moved Out","2025-05-02 22:35:57"
34803,34803,Transferred,"2025-05-02 22:35:57"
34804,34804,Transferred,"2025-05-02 22:35:57"
34805,34805,Active,"2025-05-02 22:35:57"
34806,34806,Transferred,"2025-05-02 22:35:57"
34807,34807,Deceased,"2025-05-02 22:35:57"
34808,34808,Deceased,"2025-05-02 22:35:57"
34809,34809,"Moved Out","2025-05-02 22:35:57"
34810,34810,Active,"2025-05-02 22:35:57"
34811,34811,Active,"2025-05-02 22:35:57"
34812,34812,Deceased,"2025-05-02 22:35:57"
34813,34813,Transferred,"2025-05-02 22:35:57"
34814,34815,Transferred,"2025-05-02 22:35:57"
34815,34814,Active,"2025-05-02 22:35:57"
34816,34816,Transferred,"2025-05-02 22:35:57"
34817,34817,Deceased,"2025-05-02 22:35:57"
34818,34818,Active,"2025-05-02 22:35:57"
34819,34819,Transferred,"2025-05-02 22:35:57"
34820,34820,Transferred,"2025-05-02 22:35:57"
34821,34821,Active,"2025-05-02 22:35:57"
34822,34822,Deceased,"2025-05-02 22:35:57"
34823,34823,Transferred,"2025-05-02 22:35:57"
34824,34824,Deceased,"2025-05-02 22:35:57"
34825,34825,"Moved Out","2025-05-02 22:35:57"
34826,34826,Transferred,"2025-05-02 22:35:57"
34827,34828,Transferred,"2025-05-02 22:35:58"
34828,34827,Deceased,"2025-05-02 22:35:58"
34829,34829,Active,"2025-05-02 22:35:58"
34830,34830,"Moved Out","2025-05-02 22:35:58"
34831,34831,Deceased,"2025-05-02 22:35:58"
34832,34832,Transferred,"2025-05-02 22:35:58"
34833,34833,Deceased,"2025-05-02 22:35:58"
34834,34834,Deceased,"2025-05-02 22:35:58"
34835,34835,"Moved Out","2025-05-02 22:35:58"
34836,34836,Active,"2025-05-02 22:35:58"
34837,34837,Active,"2025-05-02 22:35:58"
34838,34838,Active,"2025-05-02 22:35:58"
34839,34839,Active,"2025-05-02 22:35:58"
34840,34840,Active,"2025-05-02 22:35:58"
34841,34841,"Moved Out","2025-05-02 22:35:58"
34842,34842,"Moved Out","2025-05-02 22:35:58"
34843,34845,Deceased,"2025-05-02 22:35:58"
34844,34843,Active,"2025-05-02 22:35:58"
34845,34844,"Moved Out","2025-05-02 22:35:58"
34846,34846,"Moved Out","2025-05-02 22:35:58"
34847,34847,Transferred,"2025-05-02 22:35:58"
34848,34848,Active,"2025-05-02 22:35:58"
34849,34849,Deceased,"2025-05-02 22:35:58"
34850,34850,Active,"2025-05-02 22:35:58"
34851,34851,Transferred,"2025-05-02 22:35:58"
34852,34852,Deceased,"2025-05-02 22:35:58"
34853,34853,Active,"2025-05-02 22:35:58"
34854,34855,Transferred,"2025-05-02 22:35:58"
34855,34854,"Moved Out","2025-05-02 22:35:58"
34856,34856,"Moved Out","2025-05-02 22:35:58"
34857,34857,Deceased,"2025-05-02 22:35:58"
34858,34858,"Moved Out","2025-05-02 22:35:58"
34859,34859,Active,"2025-05-02 22:35:58"
34860,34861,Deceased,"2025-05-02 22:35:58"
34861,34860,"Moved Out","2025-05-02 22:35:58"
34862,34863,Active,"2025-05-02 22:35:58"
34863,34862,Transferred,"2025-05-02 22:35:58"
34864,34864,Active,"2025-05-02 22:35:58"
34865,34865,Deceased,"2025-05-02 22:35:58"
34866,34866,Active,"2025-05-02 22:35:58"
34867,34867,"Moved Out","2025-05-02 22:35:58"
34868,34868,Transferred,"2025-05-02 22:35:58"
34869,34869,"Moved Out","2025-05-02 22:35:58"
34870,34870,Active,"2025-05-02 22:35:58"
34871,34871,Deceased,"2025-05-02 22:35:58"
34872,34873,Active,"2025-05-02 22:35:58"
34873,34872,Active,"2025-05-02 22:35:58"
34874,34874,Active,"2025-05-02 22:35:58"
34875,34875,Active,"2025-05-02 22:35:58"
34876,34876,Active,"2025-05-02 22:35:58"
34877,34877,"Moved Out","2025-05-02 22:35:58"
34878,34880,Active,"2025-05-02 22:35:58"
34879,34879,"Moved Out","2025-05-02 22:35:58"
34880,34878,Transferred,"2025-05-02 22:35:58"
34881,34881,"Moved Out","2025-05-02 22:35:58"
34882,34882,"Moved Out","2025-05-02 22:35:58"
34883,34883,Transferred,"2025-05-02 22:35:58"
34884,34884,Active,"2025-05-02 22:35:58"
34885,34885,"Moved Out","2025-05-02 22:35:58"
34886,34886,"Moved Out","2025-05-02 22:35:58"
34887,34887,"Moved Out","2025-05-02 22:35:58"
34888,34888,Deceased,"2025-05-02 22:35:58"
34889,34889,Deceased,"2025-05-02 22:35:58"
34890,34890,Deceased,"2025-05-02 22:35:58"
34891,34891,"Moved Out","2025-05-02 22:35:58"
34892,34892,Transferred,"2025-05-02 22:35:58"
34893,34893,Transferred,"2025-05-02 22:35:58"
34894,34894,"Moved Out","2025-05-02 22:35:58"
34895,34895,"Moved Out","2025-05-02 22:35:58"
34896,34896,Deceased,"2025-05-02 22:35:58"
34897,34897,"Moved Out","2025-05-02 22:35:58"
34898,34898,Active,"2025-05-02 22:35:58"
34899,34899,"Moved Out","2025-05-02 22:35:58"
34900,34900,"Moved Out","2025-05-02 22:35:58"
34901,34901,Transferred,"2025-05-02 22:35:58"
34902,34902,Transferred,"2025-05-02 22:35:58"
34903,34903,"Moved Out","2025-05-02 22:35:58"
34904,34904,Active,"2025-05-02 22:35:58"
34905,34905,Transferred,"2025-05-02 22:35:58"
34906,34906,Active,"2025-05-02 22:35:58"
34907,34907,Active,"2025-05-02 22:35:58"
34908,34908,Active,"2025-05-02 22:35:58"
34909,34909,Transferred,"2025-05-02 22:35:58"
34910,34910,Active,"2025-05-02 22:35:58"
34911,34911,"Moved Out","2025-05-02 22:35:58"
34912,34912,Active,"2025-05-02 22:35:58"
34913,34913,Deceased,"2025-05-02 22:35:58"
34914,34915,Deceased,"2025-05-02 22:35:58"
34915,34914,Deceased,"2025-05-02 22:35:58"
34916,34916,Transferred,"2025-05-02 22:35:58"
34917,34917,"Moved Out","2025-05-02 22:35:58"
34918,34918,Deceased,"2025-05-02 22:35:58"
34919,34919,Transferred,"2025-05-02 22:35:58"
34920,34920,"Moved Out","2025-05-02 22:35:58"
34921,34921,Transferred,"2025-05-02 22:35:58"
34922,34922,Active,"2025-05-02 22:35:58"
34923,34923,Transferred,"2025-05-02 22:35:58"
34924,34924,Active,"2025-05-02 22:35:58"
34925,34925,Active,"2025-05-02 22:35:58"
34926,34927,Active,"2025-05-02 22:35:58"
34927,34926,Transferred,"2025-05-02 22:35:58"
34928,34928,Active,"2025-05-02 22:35:58"
34929,34929,Active,"2025-05-02 22:35:58"
34930,34930,Transferred,"2025-05-02 22:35:58"
34931,34931,Active,"2025-05-02 22:35:58"
34932,34932,Deceased,"2025-05-02 22:35:58"
34933,34933,Transferred,"2025-05-02 22:35:58"
34934,34934,Active,"2025-05-02 22:35:58"
34935,34935,Active,"2025-05-02 22:35:58"
34936,34936,Deceased,"2025-05-02 22:35:58"
34937,34937,Transferred,"2025-05-02 22:35:58"
34938,34938,Deceased,"2025-05-02 22:35:58"
34939,34939,Active,"2025-05-02 22:35:58"
34940,34940,"Moved Out","2025-05-02 22:35:58"
34941,34941,"Moved Out","2025-05-02 22:35:58"
34942,34943,Deceased,"2025-05-02 22:35:58"
34943,34942,"Moved Out","2025-05-02 22:35:58"
34944,34944,Active,"2025-05-02 22:35:58"
34945,34945,Transferred,"2025-05-02 22:35:58"
34946,34946,Deceased,"2025-05-02 22:35:58"
34947,34948,Active,"2025-05-02 22:35:58"
34948,34947,Deceased,"2025-05-02 22:35:58"
34949,34949,Transferred,"2025-05-02 22:35:58"
34950,34950,Deceased,"2025-05-02 22:35:58"
34951,34951,Transferred,"2025-05-02 22:35:58"
34952,34952,Deceased,"2025-05-02 22:35:58"
34953,34953,Deceased,"2025-05-02 22:35:58"
34954,34954,Deceased,"2025-05-02 22:35:58"
34955,34956,Active,"2025-05-02 22:35:58"
34956,34955,Active,"2025-05-02 22:35:58"
34957,34957,Active,"2025-05-02 22:35:58"
34958,34958,Active,"2025-05-02 22:35:58"
34959,34959,"Moved Out","2025-05-02 22:35:58"
34960,34960,Transferred,"2025-05-02 22:35:58"
34961,34961,Deceased,"2025-05-02 22:35:58"
34962,34962,"Moved Out","2025-05-02 22:35:58"
34963,34963,"Moved Out","2025-05-02 22:35:58"
34964,34964,Active,"2025-05-02 22:35:58"
34965,34965,Deceased,"2025-05-02 22:35:58"
34966,34967,Transferred,"2025-05-02 22:35:58"
34967,34966,Transferred,"2025-05-02 22:35:58"
34968,34968,Transferred,"2025-05-02 22:35:58"
34969,34969,"Moved Out","2025-05-02 22:35:58"
34970,34970,"Moved Out","2025-05-02 22:35:58"
34971,34971,Transferred,"2025-05-02 22:35:58"
34972,34972,"Moved Out","2025-05-02 22:35:58"
34973,34973,Active,"2025-05-02 22:35:58"
34974,34974,Deceased,"2025-05-02 22:35:58"
34975,34975,Transferred,"2025-05-02 22:35:58"
34976,34976,Transferred,"2025-05-02 22:35:58"
34977,34977,Active,"2025-05-02 22:35:58"
34978,34978,Deceased,"2025-05-02 22:35:58"
34979,34979,"Moved Out","2025-05-02 22:35:58"
34980,34980,Active,"2025-05-02 22:35:58"
34981,34982,Transferred,"2025-05-02 22:35:58"
34982,34981,Active,"2025-05-02 22:35:58"
34983,34983,Transferred,"2025-05-02 22:35:58"
34984,34984,Active,"2025-05-02 22:35:58"
34985,34985,"Moved Out","2025-05-02 22:35:58"
34986,34986,Transferred,"2025-05-02 22:35:58"
34987,34987,Deceased,"2025-05-02 22:35:58"
34988,34988,"Moved Out","2025-05-02 22:35:58"
34989,34989,"Moved Out","2025-05-02 22:35:58"
34990,34990,Transferred,"2025-05-02 22:35:58"
34991,34991,"Moved Out","2025-05-02 22:35:58"
34992,34992,Transferred,"2025-05-02 22:35:58"
34993,34993,"Moved Out","2025-05-02 22:35:58"
34994,34994,Active,"2025-05-02 22:35:58"
34995,34995,"Moved Out","2025-05-02 22:35:58"
34996,34996,Active,"2025-05-02 22:35:58"
34997,34997,Transferred,"2025-05-02 22:35:58"
34998,34998,Deceased,"2025-05-02 22:35:58"
34999,34999,Active,"2025-05-02 22:35:58"
35000,35000,Deceased,"2025-05-02 22:35:58"
35001,35001,"Moved Out","2025-05-02 22:35:58"
35002,35002,Active,"2025-05-02 22:35:58"
35003,35003,Active,"2025-05-02 22:35:58"
35004,35004,Transferred,"2025-05-02 22:35:58"
35005,35005,"Moved Out","2025-05-02 22:35:58"
35006,35006,Deceased,"2025-05-02 22:35:58"
35007,35007,Transferred,"2025-05-02 22:35:58"
35008,35008,Deceased,"2025-05-02 22:35:58"
35009,35009,Active,"2025-05-02 22:35:58"
35010,35010,"Moved Out","2025-05-02 22:35:58"
35011,35011,"Moved Out","2025-05-02 22:35:58"
35012,35012,"Moved Out","2025-05-02 22:35:58"
35013,35013,"Moved Out","2025-05-02 22:35:58"
35014,35014,Active,"2025-05-02 22:35:58"
35015,35015,Transferred,"2025-05-02 22:35:58"
35016,35016,Active,"2025-05-02 22:35:58"
35017,35017,Deceased,"2025-05-02 22:35:58"
35018,35018,"Moved Out","2025-05-02 22:35:58"
35019,35019,Active,"2025-05-02 22:35:58"
35020,35020,"Moved Out","2025-05-02 22:35:59"
35021,35021,Deceased,"2025-05-02 22:35:59"
35022,35022,Deceased,"2025-05-02 22:35:59"
35023,35023,"Moved Out","2025-05-02 22:35:59"
35024,35024,Transferred,"2025-05-02 22:35:59"
35025,35025,Active,"2025-05-02 22:35:59"
35026,35026,Active,"2025-05-02 22:35:59"
35027,35027,"Moved Out","2025-05-02 22:35:59"
35028,35028,Deceased,"2025-05-02 22:35:59"
35029,35029,"Moved Out","2025-05-02 22:35:59"
35030,35030,Transferred,"2025-05-02 22:35:59"
35031,35031,Transferred,"2025-05-02 22:35:59"
35032,35033,Transferred,"2025-05-02 22:35:59"
35033,35032,Active,"2025-05-02 22:35:59"
35034,35034,Active,"2025-05-02 22:35:59"
35035,35035,Deceased,"2025-05-02 22:35:59"
35036,35036,"Moved Out","2025-05-02 22:35:59"
35037,35037,Active,"2025-05-02 22:35:59"
35038,35038,Transferred,"2025-05-02 22:35:59"
35039,35039,Deceased,"2025-05-02 22:35:59"
35040,35040,"Moved Out","2025-05-02 22:35:59"
35041,35041,Transferred,"2025-05-02 22:35:59"
35042,35042,Active,"2025-05-02 22:35:59"
35043,35043,Active,"2025-05-02 22:35:59"
35044,35044,Deceased,"2025-05-02 22:35:59"
35045,35045,"Moved Out","2025-05-02 22:35:59"
35046,35046,Transferred,"2025-05-02 22:35:59"
35047,35047,Active,"2025-05-02 22:35:59"
35048,35048,Transferred,"2025-05-02 22:35:59"
35049,35049,Transferred,"2025-05-02 22:35:59"
35050,35050,"Moved Out","2025-05-02 22:35:59"
35051,35051,Active,"2025-05-02 22:35:59"
35052,35052,Active,"2025-05-02 22:35:59"
35053,35053,Deceased,"2025-05-02 22:35:59"
35054,35054,Transferred,"2025-05-02 22:35:59"
35055,35055,Deceased,"2025-05-02 22:35:59"
35056,35056,"Moved Out","2025-05-02 22:35:59"
35057,35057,Transferred,"2025-05-02 22:35:59"
35058,35058,"Moved Out","2025-05-02 22:35:59"
35059,35059,"Moved Out","2025-05-02 22:35:59"
35060,35060,Active,"2025-05-02 22:35:59"
35061,35061,"Moved Out","2025-05-02 22:35:59"
35062,35062,Active,"2025-05-02 22:35:59"
35063,35063,Transferred,"2025-05-02 22:35:59"
35064,35064,Deceased,"2025-05-02 22:35:59"
35065,35065,Transferred,"2025-05-02 22:35:59"
35066,35067,Transferred,"2025-05-02 22:35:59"
35067,35066,"Moved Out","2025-05-02 22:35:59"
35068,35068,Transferred,"2025-05-02 22:35:59"
35069,35070,"Moved Out","2025-05-02 22:35:59"
35070,35069,Active,"2025-05-02 22:35:59"
35071,35071,Transferred,"2025-05-02 22:35:59"
35072,35072,Deceased,"2025-05-02 22:35:59"
35073,35073,Deceased,"2025-05-02 22:35:59"
35074,35074,Deceased,"2025-05-02 22:35:59"
35075,35075,Transferred,"2025-05-02 22:35:59"
35076,35076,"Moved Out","2025-05-02 22:35:59"
35077,35077,Transferred,"2025-05-02 22:35:59"
35078,35078,Transferred,"2025-05-02 22:35:59"
35079,35079,Active,"2025-05-02 22:35:59"
35080,35080,Active,"2025-05-02 22:35:59"
35081,35081,Transferred,"2025-05-02 22:35:59"
35082,35083,"Moved Out","2025-05-02 22:35:59"
35083,35082,Active,"2025-05-02 22:35:59"
35084,35084,Deceased,"2025-05-02 22:35:59"
35085,35085,"Moved Out","2025-05-02 22:35:59"
35086,35086,"Moved Out","2025-05-02 22:35:59"
35087,35087,Active,"2025-05-02 22:35:59"
35088,35088,"Moved Out","2025-05-02 22:35:59"
35089,35089,Transferred,"2025-05-02 22:35:59"
35090,35090,"Moved Out","2025-05-02 22:35:59"
35091,35091,Deceased,"2025-05-02 22:35:59"
35092,35092,"Moved Out","2025-05-02 22:35:59"
35093,35093,Active,"2025-05-02 22:35:59"
35094,35094,Deceased,"2025-05-02 22:35:59"
35095,35095,Transferred,"2025-05-02 22:35:59"
35096,35096,"Moved Out","2025-05-02 22:35:59"
35097,35097,"Moved Out","2025-05-02 22:35:59"
35098,35098,"Moved Out","2025-05-02 22:35:59"
35099,35099,Active,"2025-05-02 22:35:59"
35100,35100,Active,"2025-05-02 22:35:59"
35101,35101,Transferred,"2025-05-02 22:35:59"
35102,35102,Transferred,"2025-05-02 22:35:59"
35103,35103,Transferred,"2025-05-02 22:35:59"
35104,35104,"Moved Out","2025-05-02 22:35:59"
35105,35105,Deceased,"2025-05-02 22:35:59"
35106,35106,Active,"2025-05-02 22:35:59"
35107,35107,Active,"2025-05-02 22:35:59"
35108,35108,Active,"2025-05-02 22:35:59"
35109,35109,Deceased,"2025-05-02 22:35:59"
35110,35110,Transferred,"2025-05-02 22:35:59"
35111,35111,Deceased,"2025-05-02 22:35:59"
35112,35112,Active,"2025-05-02 22:35:59"
35113,35113,Deceased,"2025-05-02 22:35:59"
35114,35114,Active,"2025-05-02 22:35:59"
35115,35115,"Moved Out","2025-05-02 22:35:59"
35116,35117,Transferred,"2025-05-02 22:35:59"
35117,35116,"Moved Out","2025-05-02 22:35:59"
35118,35118,Transferred,"2025-05-02 22:35:59"
35119,35119,Active,"2025-05-02 22:35:59"
35120,35120,Deceased,"2025-05-02 22:35:59"
35121,35121,Active,"2025-05-02 22:35:59"
35122,35122,"Moved Out","2025-05-02 22:35:59"
35123,35123,Transferred,"2025-05-02 22:35:59"
35124,35124,Active,"2025-05-02 22:35:59"
35125,35126,Active,"2025-05-02 22:35:59"
35126,35127,"Moved Out","2025-05-02 22:35:59"
35127,35125,"Moved Out","2025-05-02 22:35:59"
35128,35128,Deceased,"2025-05-02 22:35:59"
35129,35129,Active,"2025-05-02 22:35:59"
35130,35130,Deceased,"2025-05-02 22:35:59"
35131,35131,Active,"2025-05-02 22:35:59"
35132,35132,Active,"2025-05-02 22:35:59"
35133,35134,Deceased,"2025-05-02 22:35:59"
35134,35133,Deceased,"2025-05-02 22:35:59"
35135,35135,Active,"2025-05-02 22:35:59"
35136,35137,Deceased,"2025-05-02 22:35:59"
35137,35136,Active,"2025-05-02 22:35:59"
35138,35138,"Moved Out","2025-05-02 22:35:59"
35139,35139,Transferred,"2025-05-02 22:35:59"
35140,35140,Transferred,"2025-05-02 22:35:59"
35141,35141,Transferred,"2025-05-02 22:35:59"
35142,35142,Deceased,"2025-05-02 22:35:59"
35143,35143,"Moved Out","2025-05-02 22:35:59"
35144,35144,Deceased,"2025-05-02 22:35:59"
35145,35145,Deceased,"2025-05-02 22:35:59"
35146,35146,Deceased,"2025-05-02 22:35:59"
35147,35147,Active,"2025-05-02 22:35:59"
35148,35148,Active,"2025-05-02 22:35:59"
35149,35149,"Moved Out","2025-05-02 22:35:59"
35150,35150,Transferred,"2025-05-02 22:35:59"
35151,35151,Active,"2025-05-02 22:35:59"
35152,35152,Deceased,"2025-05-02 22:35:59"
35153,35153,Active,"2025-05-02 22:35:59"
35154,35154,Active,"2025-05-02 22:35:59"
35155,35155,Transferred,"2025-05-02 22:35:59"
35156,35156,"Moved Out","2025-05-02 22:35:59"
35157,35157,Transferred,"2025-05-02 22:35:59"
35158,35158,Deceased,"2025-05-02 22:35:59"
35159,35159,Deceased,"2025-05-02 22:35:59"
35160,35160,Deceased,"2025-05-02 22:35:59"
35161,35161,"Moved Out","2025-05-02 22:35:59"
35162,35162,Active,"2025-05-02 22:35:59"
35163,35163,Active,"2025-05-02 22:35:59"
35164,35164,Deceased,"2025-05-02 22:35:59"
35165,35165,"Moved Out","2025-05-02 22:35:59"
35166,35166,"Moved Out","2025-05-02 22:35:59"
35167,35167,"Moved Out","2025-05-02 22:35:59"
35168,35168,Active,"2025-05-02 22:35:59"
35169,35169,"Moved Out","2025-05-02 22:35:59"
35170,35170,Deceased,"2025-05-02 22:35:59"
35171,35171,"Moved Out","2025-05-02 22:35:59"
35172,35173,Active,"2025-05-02 22:35:59"
35173,35172,"Moved Out","2025-05-02 22:35:59"
35174,35174,Active,"2025-05-02 22:35:59"
35175,35175,Transferred,"2025-05-02 22:35:59"
35176,35176,Active,"2025-05-02 22:35:59"
35177,35177,Transferred,"2025-05-02 22:35:59"
35178,35178,"Moved Out","2025-05-02 22:35:59"
35179,35179,Active,"2025-05-02 22:35:59"
35180,35180,"Moved Out","2025-05-02 22:35:59"
35181,35181,Active,"2025-05-02 22:35:59"
35182,35183,Transferred,"2025-05-02 22:35:59"
35183,35182,Active,"2025-05-02 22:35:59"
35184,35184,Active,"2025-05-02 22:35:59"
35185,35185,"Moved Out","2025-05-02 22:35:59"
35186,35186,Active,"2025-05-02 22:35:59"
35187,35187,Deceased,"2025-05-02 22:35:59"
35188,35188,Transferred,"2025-05-02 22:35:59"
35189,35189,Transferred,"2025-05-02 22:35:59"
35190,35190,Active,"2025-05-02 22:35:59"
35191,35191,Deceased,"2025-05-02 22:35:59"
35192,35192,Active,"2025-05-02 22:35:59"
35193,35193,Transferred,"2025-05-02 22:35:59"
35194,35194,Active,"2025-05-02 22:35:59"
35195,35195,Transferred,"2025-05-02 22:35:59"
35196,35196,"Moved Out","2025-05-02 22:35:59"
35197,35197,Deceased,"2025-05-02 22:35:59"
35198,35198,Transferred,"2025-05-02 22:35:59"
35199,35199,Transferred,"2025-05-02 22:35:59"
35200,35200,Transferred,"2025-05-02 22:35:59"
35201,35201,Active,"2025-05-02 22:35:59"
35202,35202,Active,"2025-05-02 22:35:59"
35203,35203,Deceased,"2025-05-02 22:35:59"
35204,35205,"Moved Out","2025-05-02 22:35:59"
35205,35204,Active,"2025-05-02 22:35:59"
35206,35206,Deceased,"2025-05-02 22:35:59"
35207,35207,Transferred,"2025-05-02 22:35:59"
35208,35208,"Moved Out","2025-05-02 22:35:59"
35209,35209,Deceased,"2025-05-02 22:35:59"
35210,35210,Deceased,"2025-05-02 22:35:59"
35211,35211,Deceased,"2025-05-02 22:35:59"
35212,35212,Active,"2025-05-02 22:35:59"
35213,35213,Deceased,"2025-05-02 22:36:00"
35214,35214,Active,"2025-05-02 22:36:00"
35215,35215,"Moved Out","2025-05-02 22:36:00"
35216,35216,Active,"2025-05-02 22:36:00"
35217,35218,Active,"2025-05-02 22:36:00"
35218,35217,Deceased,"2025-05-02 22:36:00"
35219,35219,Deceased,"2025-05-02 22:36:00"
35220,35220,Deceased,"2025-05-02 22:36:00"
35221,35221,Active,"2025-05-02 22:36:00"
35222,35222,Transferred,"2025-05-02 22:36:00"
35223,35223,Deceased,"2025-05-02 22:36:00"
35224,35224,"Moved Out","2025-05-02 22:36:00"
35225,35225,Deceased,"2025-05-02 22:36:00"
35226,35226,"Moved Out","2025-05-02 22:36:00"
35227,35227,Transferred,"2025-05-02 22:36:00"
35228,35228,Active,"2025-05-02 22:36:00"
35229,35230,"Moved Out","2025-05-02 22:36:00"
35230,35229,"Moved Out","2025-05-02 22:36:00"
35231,35231,Active,"2025-05-02 22:36:00"
35232,35233,"Moved Out","2025-05-02 22:36:00"
35233,35232,"Moved Out","2025-05-02 22:36:00"
35234,35234,Active,"2025-05-02 22:36:00"
35235,35235,"Moved Out","2025-05-02 22:36:00"
35236,35236,Deceased,"2025-05-02 22:36:00"
35237,35238,"Moved Out","2025-05-02 22:36:00"
35238,35237,Deceased,"2025-05-02 22:36:00"
35239,35239,"Moved Out","2025-05-02 22:36:00"
35240,35240,"Moved Out","2025-05-02 22:36:00"
35241,35241,"Moved Out","2025-05-02 22:36:00"
35242,35242,Active,"2025-05-02 22:36:00"
35243,35243,"Moved Out","2025-05-02 22:36:00"
35244,35244,Active,"2025-05-02 22:36:00"
35245,35245,"Moved Out","2025-05-02 22:36:00"
35246,35246,Deceased,"2025-05-02 22:36:00"
35247,35247,Active,"2025-05-02 22:36:00"
35248,35248,Transferred,"2025-05-02 22:36:00"
35249,35250,Deceased,"2025-05-02 22:36:00"
35250,35249,"Moved Out","2025-05-02 22:36:00"
35251,35251,Transferred,"2025-05-02 22:36:00"
35252,35252,Transferred,"2025-05-02 22:36:00"
35253,35253,"Moved Out","2025-05-02 22:36:00"
35254,35254,"Moved Out","2025-05-02 22:36:00"
35255,35255,"Moved Out","2025-05-02 22:36:00"
35256,35256,"Moved Out","2025-05-02 22:36:00"
35257,35257,Active,"2025-05-02 22:36:00"
35258,35258,Deceased,"2025-05-02 22:36:00"
35259,35259,Transferred,"2025-05-02 22:36:00"
35260,35260,Active,"2025-05-02 22:36:00"
35261,35261,Active,"2025-05-02 22:36:00"
35262,35262,Transferred,"2025-05-02 22:36:00"
35263,35263,Transferred,"2025-05-02 22:36:00"
35264,35264,Deceased,"2025-05-02 22:36:00"
35265,35265,"Moved Out","2025-05-02 22:36:00"
35266,35266,"Moved Out","2025-05-02 22:36:00"
35267,35267,"Moved Out","2025-05-02 22:36:00"
35268,35268,Deceased,"2025-05-02 22:36:00"
35269,35269,Active,"2025-05-02 22:36:00"
35270,35270,Deceased,"2025-05-02 22:36:00"
35271,35271,Deceased,"2025-05-02 22:36:00"
35272,35272,Deceased,"2025-05-02 22:36:00"
35273,35273,"Moved Out","2025-05-02 22:36:00"
35274,35274,Active,"2025-05-02 22:36:00"
35275,35275,Transferred,"2025-05-02 22:36:00"
35276,35276,"Moved Out","2025-05-02 22:36:00"
35277,35277,"Moved Out","2025-05-02 22:36:00"
35278,35278,Transferred,"2025-05-02 22:36:00"
35279,35279,"Moved Out","2025-05-02 22:36:00"
